~release_id~release_name~date
454~454~Average Price Data~2020-03-11
200~200~CBOE Market Statistics~2020-03-11
221~221~Chicago Fed National Financial Conditions Index~2020-03-11
441~441~Coinbase Cryptocurrencies~2020-03-11
440~440~Coinbase Index~2020-03-11
86~86~Commercial Paper~2020-03-11
10~10~Consumer Price Index~2020-03-11
315~315~Current Median CPI~2020-03-11
72~72~Daily Treasury Inflation-Indexed Securities~2020-03-11
279~279~Economic Policy Uncertainty~2020-03-11
345~345~Experimental Consumer Price Index~2020-03-11
378~378~Federal Funds Data~2020-03-11
101~101~FOMC Press Release~2020-03-11
18~18~H.15 Selected Interest Rates~2020-03-11
209~209~ICE BofA Indices~2020-03-11
185~185~Interest on Required Balances and Excess Balances~2020-03-11
304~304~Interest Rate Spreads~2020-03-11
205~205~Main Economic Indicators~2020-03-11
363~363~Monthly Treasury Statement~2020-03-11
427~427~Moody's Daily Corporate Bond Yield Averages~2020-03-11
328~328~NASDAQ~2020-03-11
342~342~Natural Gas Spot and Futures Prices (NYMEX)~2020-03-11
287~287~Nikkei Indexes~2020-03-11
375~375~Overnight Bank Funding Rate Data~2020-03-11
301~301~Real Money Stock Measures~2020-03-11
242~242~Recession Indicators Series~2020-03-11
445~445~Secured Overnight Financing Rate Data~2020-03-11
212~212~Spot Prices~2020-03-11
313~313~Sticky Price CPI~2020-03-11
320~320~Tech Pulse~2020-03-11
379~379~Temporary Open Market Operations~2020-03-11
339~339~Transportation Services Index (TSI)~2020-03-11
254~254~Travel Volume Trends~2020-03-11
196~196~Wilshire Indexes~2020-03-11
