date,open,high,low,close,volume,barCount
20230202  10:00:00,147.305,147.305,146.89,147.06,-1,-1
20230202  10:01:00,147.06,147.24,147.035,147.08,-1,-1
20230202  10:02:00,147.08,147.135,146.955,147.05,-1,-1
20230202  10:03:00,147.05,147.055,146.89,146.955,-1,-1
20230202  10:04:00,146.955,146.965,146.835,146.835,-1,-1
20230202  10:05:00,146.835,147.315,146.8,147.13,-1,-1
20230202  10:06:00,147.13,147.165,147.08,147.11,-1,-1
20230202  10:07:00,147.11,147.12,147.01,147.03,-1,-1
20230202  10:08:00,147.03,147.05,146.88,146.88,-1,-1
20230202  10:09:00,146.88,146.885,146.805,146.825,-1,-1
20230202  10:10:00,146.825,146.87,146.825,146.87,-1,-1
20230202  10:11:00,146.87,147.075,146.87,147.05,-1,-1
20230202  10:12:00,147.05,147.115,147.04,147.07,-1,-1
20230202  10:13:00,147.07,147.13,147.02,147.05,-1,-1
20230202  10:14:00,147.05,147.055,146.96,147.025,-1,-1
20230202  10:15:00,147.025,147.04,147.015,147.025,-1,-1
20230202  10:16:00,147.025,147.03,147.005,147.02,-1,-1
20230202  10:17:00,147.02,147.045,146.905,146.91,-1,-1
20230202  10:18:00,146.91,146.96,146.855,146.925,-1,-1
20230202  10:19:00,146.925,146.945,146.83,146.865,-1,-1
20230202  10:20:00,146.865,146.88,146.825,146.855,-1,-1
20230202  10:21:00,146.855,146.855,146.82,146.83,-1,-1
20230202  10:22:00,146.83,147.04,146.83,147.015,-1,-1
20230202  10:23:00,147.015,147.05,146.955,146.955,-1,-1
20230202  10:24:00,146.955,147.045,146.955,147.005,-1,-1
20230202  10:25:00,147.005,147.035,146.96,146.99,-1,-1
20230202  10:26:00,146.99,147.025,146.935,147.0,-1,-1
20230202  10:27:00,147.0,147.055,146.98,147.05,-1,-1
20230202  10:28:00,147.05,147.05,146.95,146.98,-1,-1
20230202  10:29:00,146.98,146.98,146.98,146.98,-1,-1
20230202  10:30:00,146.98,147.045,146.98,147.03,-1,-1
20230202  10:31:00,147.03,147.045,147.01,147.02,-1,-1
20230202  10:32:00,147.02,147.02,146.99,146.99,-1,-1
20230202  10:33:00,146.99,146.99,146.945,146.95,-1,-1
20230202  10:34:00,146.95,146.96,146.95,146.95,-1,-1
20230202  10:35:00,146.95,146.995,146.95,146.95,-1,-1
20230202  10:36:00,146.95,147.02,146.95,147.02,-1,-1
20230202  10:37:00,147.02,147.02,146.965,146.995,-1,-1
20230202  10:38:00,146.995,147.015,146.97,146.98,-1,-1
20230202  10:39:00,146.98,146.995,146.965,146.995,-1,-1
20230202  10:40:00,146.995,147.02,146.995,147.015,-1,-1
20230202  10:41:00,147.015,147.02,146.975,146.995,-1,-1
20230202  10:42:00,146.995,147.01,146.975,146.98,-1,-1
20230202  10:43:00,146.98,146.995,146.975,146.975,-1,-1
20230202  10:44:00,146.975,146.985,146.965,146.975,-1,-1
20230202  10:45:00,146.975,146.985,146.97,146.97,-1,-1
20230202  10:46:00,146.97,146.97,146.95,146.95,-1,-1
20230202  10:47:00,146.95,146.965,146.95,146.965,-1,-1
20230202  10:48:00,146.965,146.975,146.955,146.97,-1,-1
20230202  10:49:00,146.97,146.97,146.955,146.965,-1,-1
20230202  10:50:00,146.965,146.995,146.965,146.97,-1,-1
20230202  10:51:00,146.97,146.99,146.97,146.975,-1,-1
20230202  10:52:00,146.975,146.98,146.965,146.97,-1,-1
20230202  10:53:00,146.97,146.975,146.96,146.975,-1,-1
20230202  10:54:00,146.975,146.975,146.95,146.95,-1,-1
20230202  10:55:00,146.95,146.975,146.95,146.965,-1,-1
20230202  10:56:00,146.965,146.985,146.96,146.97,-1,-1
20230202  10:57:00,146.97,146.97,146.925,146.925,-1,-1
20230202  10:58:00,146.925,146.93,146.92,146.92,-1,-1
20230202  10:59:00,146.92,146.93,146.875,146.915,-1,-1
20230202  11:00:00,146.915,146.965,146.91,146.935,-1,-1
20230202  11:01:00,146.935,146.955,146.92,146.95,-1,-1
20230202  11:02:00,146.95,146.98,146.945,146.98,-1,-1
20230202  11:03:00,146.98,146.995,146.955,146.98,-1,-1
20230202  11:04:00,146.98,147.05,146.97,147.05,-1,-1
20230202  11:05:00,147.05,147.075,146.975,146.975,-1,-1
20230202  11:06:00,146.975,147.085,146.975,147.07,-1,-1
20230202  11:07:00,147.07,147.085,147.07,147.07,-1,-1
20230202  11:08:00,147.07,147.125,147.07,147.105,-1,-1
20230202  11:09:00,147.105,147.115,147.095,147.115,-1,-1
20230202  11:10:00,147.115,147.135,147.015,147.105,-1,-1
20230202  11:11:00,147.105,147.14,147.085,147.11,-1,-1
20230202  11:12:00,147.11,147.125,147.095,147.1,-1,-1
20230202  11:13:00,147.1,147.1,147.1,147.1,-1,-1
20230202  11:14:00,147.1,147.1,146.975,146.975,-1,-1
20230202  11:15:00,146.975,147.045,146.97,147.045,-1,-1
20230202  11:16:00,147.045,147.07,146.99,147.06,-1,-1
20230202  11:17:00,147.06,147.075,147.06,147.075,-1,-1
20230202  11:18:00,147.075,147.105,147.07,147.105,-1,-1
20230202  11:19:00,147.105,147.125,147.1,147.1,-1,-1
20230202  11:20:00,147.1,147.11,147.09,147.1,-1,-1
20230202  11:21:00,147.1,147.125,147.1,147.11,-1,-1
20230202  11:22:00,147.11,147.11,147.035,147.07,-1,-1
20230202  11:23:00,147.07,147.1,147.07,147.1,-1,-1
20230202  11:24:00,147.1,147.1,147.0,147.045,-1,-1
20230202  11:25:00,147.045,147.065,146.97,146.975,-1,-1
20230202  11:26:00,146.975,147.005,146.975,146.985,-1,-1
20230202  11:27:00,146.985,147.0,146.95,146.975,-1,-1
20230202  11:28:00,146.975,146.985,146.96,146.985,-1,-1
20230202  11:29:00,146.985,146.99,146.945,146.965,-1,-1
20230202  11:30:00,146.965,146.97,146.935,146.96,-1,-1
20230202  11:31:00,146.96,146.99,146.945,146.945,-1,-1
20230202  11:32:00,146.945,146.99,146.945,146.98,-1,-1
20230202  11:33:00,146.98,146.99,146.98,146.99,-1,-1
20230202  11:34:00,146.99,146.99,146.965,146.97,-1,-1
20230202  11:35:00,146.97,146.97,146.935,146.955,-1,-1
20230202  11:36:00,146.955,146.96,146.92,146.93,-1,-1
20230202  11:37:00,146.93,146.955,146.89,146.95,-1,-1
20230202  11:38:00,146.95,146.95,146.885,146.935,-1,-1
20230202  11:39:00,146.935,146.935,146.875,146.895,-1,-1
20230202  11:40:00,146.895,146.92,146.845,146.91,-1,-1
20230202  11:41:00,146.91,146.925,146.895,146.915,-1,-1
20230202  11:42:00,146.915,146.94,146.905,146.93,-1,-1
20230202  11:43:00,146.93,146.96,146.93,146.94,-1,-1
20230202  11:44:00,146.94,146.965,146.94,146.96,-1,-1
20230202  11:45:00,146.96,146.97,146.96,146.96,-1,-1
20230202  11:46:00,146.96,146.96,146.955,146.96,-1,-1
20230202  11:47:00,146.96,146.97,146.955,146.955,-1,-1
20230202  11:48:00,146.955,146.955,146.925,146.925,-1,-1
20230202  11:49:00,146.925,146.94,146.89,146.905,-1,-1
20230202  11:50:00,146.905,146.905,146.81,146.865,-1,-1
20230202  11:51:00,146.865,146.9,146.865,146.885,-1,-1
20230202  11:52:00,146.885,146.89,146.835,146.835,-1,-1
20230202  11:53:00,146.835,146.88,146.835,146.865,-1,-1
20230202  11:54:00,146.865,146.88,146.835,146.85,-1,-1
20230202  11:55:00,146.85,146.85,146.84,146.84,-1,-1
20230202  11:56:00,146.84,146.89,146.84,146.88,-1,-1
20230202  11:57:00,146.88,146.92,146.87,146.915,-1,-1
20230202  11:58:00,146.915,146.965,146.91,146.96,-1,-1
20230202  11:59:00,146.96,146.98,146.95,146.96,-1,-1
20230202  12:00:00,146.96,146.985,146.96,146.98,-1,-1
20230202  12:01:00,146.98,146.98,146.95,146.955,-1,-1
20230202  12:02:00,146.955,146.96,146.94,146.94,-1,-1
20230202  12:03:00,146.94,146.94,146.9,146.9,-1,-1
20230202  12:04:00,146.9,146.95,146.9,146.93,-1,-1
20230202  12:05:00,146.93,146.955,146.925,146.93,-1,-1
20230202  12:06:00,146.93,146.945,146.93,146.93,-1,-1
20230202  12:07:00,146.93,146.96,146.86,146.86,-1,-1
20230202  12:08:00,146.86,146.92,146.84,146.845,-1,-1
20230202  12:09:00,146.845,146.91,146.78,146.78,-1,-1
20230202  12:10:00,146.78,146.79,146.7,146.755,-1,-1
20230202  12:11:00,146.755,146.765,146.675,146.715,-1,-1
20230202  12:12:00,146.715,146.735,146.7,146.735,-1,-1
20230202  12:13:00,146.735,146.875,146.73,146.845,-1,-1
20230202  12:14:00,146.845,146.855,146.84,146.855,-1,-1
20230202  12:15:00,146.855,146.875,146.835,146.875,-1,-1
20230202  12:16:00,146.875,146.965,146.87,146.955,-1,-1
20230202  12:17:00,146.955,146.97,146.925,146.955,-1,-1
20230202  12:18:00,146.955,146.965,146.94,146.945,-1,-1
20230202  12:19:00,146.945,146.945,146.945,146.945,-1,-1
20230202  12:20:00,146.945,146.955,146.9,146.945,-1,-1
20230202  12:21:00,146.945,146.975,146.93,146.96,-1,-1
20230202  12:22:00,146.96,147.025,146.96,147.025,-1,-1
20230202  12:23:00,147.025,147.025,147.01,147.01,-1,-1
20230202  12:24:00,147.01,147.01,146.975,147.01,-1,-1
20230202  12:25:00,147.01,147.025,147.0,147.005,-1,-1
20230202  12:26:00,147.005,147.08,147.005,147.075,-1,-1
20230202  12:27:00,147.075,147.085,147.025,147.03,-1,-1
20230202  12:28:00,147.03,147.05,147.0,147.0,-1,-1
20230202  12:29:00,147.0,147.025,147.0,147.02,-1,-1
20230202  12:30:00,147.02,147.025,147.005,147.015,-1,-1
20230202  12:31:00,147.015,147.015,147.01,147.015,-1,-1
20230202  12:32:00,147.015,147.045,147.01,147.04,-1,-1
20230202  12:33:00,147.04,147.07,147.035,147.07,-1,-1
20230202  12:34:00,147.07,147.09,147.035,147.035,-1,-1
20230202  12:35:00,147.035,147.085,147.035,147.07,-1,-1
20230202  12:36:00,147.07,147.07,147.02,147.055,-1,-1
20230202  12:37:00,147.055,147.075,147.02,147.025,-1,-1
20230202  12:38:00,147.025,147.025,147.0,147.015,-1,-1
20230202  12:39:00,147.015,147.015,146.995,147.0,-1,-1
20230202  12:40:00,147.0,147.0,146.995,147.0,-1,-1
20230202  12:41:00,147.0,147.01,147.0,147.01,-1,-1
20230202  12:42:00,147.01,147.01,146.95,146.97,-1,-1
20230202  12:43:00,146.97,146.995,146.97,146.99,-1,-1
20230202  12:44:00,146.99,146.99,146.89,146.905,-1,-1
20230202  12:45:00,146.905,146.965,146.905,146.92,-1,-1
20230202  12:46:00,146.92,146.935,146.875,146.92,-1,-1
20230202  12:47:00,146.92,146.945,146.905,146.905,-1,-1
20230202  12:48:00,146.905,146.905,146.88,146.88,-1,-1
20230202  12:49:00,146.88,146.915,146.835,146.865,-1,-1
20230202  12:50:00,146.865,146.935,146.865,146.935,-1,-1
20230202  12:51:00,146.935,146.95,146.9,146.9,-1,-1
20230202  12:52:00,146.9,146.92,146.85,146.9,-1,-1
20230202  12:53:00,146.9,146.905,146.825,146.9,-1,-1
20230202  12:54:00,146.9,146.91,146.81,146.905,-1,-1
20230202  12:55:00,146.905,146.91,146.89,146.91,-1,-1
20230202  12:56:00,146.91,146.92,146.855,146.905,-1,-1
20230202  12:57:00,146.905,146.935,146.835,146.935,-1,-1
20230202  12:58:00,146.935,146.965,146.935,146.95,-1,-1
20230202  12:59:00,146.95,146.965,146.91,146.91,-1,-1
20230202  13:00:00,146.91,146.93,146.805,146.91,-1,-1
20230202  13:01:00,146.91,146.945,146.85,146.945,-1,-1
20230202  13:02:00,146.945,146.945,146.86,146.885,-1,-1
20230202  13:03:00,146.885,146.94,146.865,146.935,-1,-1
20230202  13:04:00,146.935,146.94,146.855,146.855,-1,-1
20230202  13:05:00,146.855,146.875,146.655,146.705,-1,-1
20230202  13:06:00,146.705,146.825,146.685,146.805,-1,-1
20230202  13:07:00,146.805,146.875,146.77,146.805,-1,-1
20230202  13:08:00,146.805,146.875,146.805,146.87,-1,-1
20230202  13:09:00,146.87,146.94,146.87,146.91,-1,-1
20230202  13:10:00,146.91,146.935,146.865,146.885,-1,-1
20230202  13:11:00,146.885,146.975,146.885,146.975,-1,-1
20230202  13:12:00,146.975,146.975,146.89,146.89,-1,-1
20230202  13:13:00,146.89,146.935,146.875,146.875,-1,-1
20230202  13:14:00,146.875,146.91,146.86,146.87,-1,-1
20230202  13:15:00,146.87,146.925,146.865,146.9,-1,-1
20230202  13:16:00,146.9,146.915,146.845,146.905,-1,-1
20230202  13:17:00,146.905,146.995,146.905,146.955,-1,-1
20230202  13:18:00,146.955,146.975,146.87,146.87,-1,-1
20230202  13:19:00,146.87,146.93,146.86,146.93,-1,-1
20230202  13:20:00,146.93,146.98,146.92,146.94,-1,-1
20230202  13:21:00,146.94,147.025,146.94,147.025,-1,-1
20230202  13:22:00,147.025,147.24,147.025,147.22,-1,-1
20230202  13:23:00,147.22,147.22,147.125,147.165,-1,-1
20230202  13:24:00,147.165,147.18,147.1,147.16,-1,-1
