~release_id~release_name~date
15~15~G.5 Foreign Exchange Rates~2005-08-01
18~18~H.15 Selected Interest Rates~2005-08-01
70~70~Monthly Treasury Inflation-Indexed Securities~2005-08-01
59~59~National Population Estimates~2005-08-01
257~257~NBER Macrohistory Database~2005-08-01
102~102~Wall Street Journal~2005-08-01
71~71~Weekly Treasury Inflation-Indexed Securities~2005-08-01
