~release_id~release_name~date
221~221~Chicago Fed National Financial Conditions Index~2012-02-23
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2012-02-23
20~20~H.4.1 Factors Affecting Reserve Balances~2012-02-23
21~21~H.6 Money Stock Measures~2012-02-23
171~171~House Price Index~2012-02-23
190~190~Primary Mortgage Market Survey~2012-02-23
100~100~Seasonal Credit Rate~2012-02-23
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2012-02-23
187~187~St. Louis Fed Financial Stress Index~2012-02-23
180~180~Unemployment Insurance Weekly Claims Report~2012-02-23
