~release_id~release_name~date
221~221~Chicago Fed National Financial Conditions Index~2011-06-02
86~86~Commercial Paper~2011-06-02
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2011-06-02
20~20~H.4.1 Factors Affecting Reserve Balances~2011-06-02
21~21~H.6 Money Stock Measures~2011-06-02
202~202~International Unemployment Rates and Employment Indexes~2011-06-02
95~95~Manufacturer's Shipments, Inventories, and Orders (M3) Survey~2011-06-02
190~190~Primary Mortgage Market Survey~2011-06-02
47~47~Productivity and Costs~2011-06-02
100~100~Seasonal Credit Rate~2011-06-02
212~212~Spot Prices~2011-06-02
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2011-06-02
187~187~St. Louis Fed Financial Stress Index~2011-06-02
180~180~Unemployment Insurance Weekly Claims Report~2011-06-02
