~release_id~release_name~date
194~194~ADP National Employment Report~2011-06-01
15~15~G.5 Foreign Exchange Rates~2011-06-01
185~185~Interest on Required Balances and Excess Balances~2011-06-01
113~113~Metropolitan Area Employment and Unemployment~2011-06-01
70~70~Monthly Treasury Inflation-Indexed Securities~2011-06-01
80~80~Treasury Bulletin~2011-06-01
116~116~Unemployment in States and Local Areas (all other areas)~2011-06-01
102~102~Wall Street Journal~2011-06-01
